"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-shaheed-benazirabad","sd-shaheed-benazirabad","Shaheed Benazirabad District",2023,1844627,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",1753589,95.0647,91038,4.9353,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=SHAHEED BENAZIRABAD DISTRICT;province=Sindh;categories_verbatim[MUSLIM=1753589;CHRISTIAN=6507;HINDU JATI=73168;QADIANI/AHMADI=632;SCHEDULED CASTES=9649;SIKH=24;PARSI=0;OTHERS=1058]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-shikarpur","sd-shikarpur","Shikarpur District",2023,1386330,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",1361515,98.21,24815,1.79,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=SHIKARPUR DISTRICT;province=Sindh;categories_verbatim[MUSLIM=1361515;CHRISTIAN=2924;HINDU JATI=17345;QADIANI/AHMADI=15;SCHEDULED CASTES=3540;SIKH=688;PARSI=1;OTHERS=302]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-sujawal","sd-sujawal","Sujawal District",2023,839292,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",814714,97.0716,24578,2.9284,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=SUJAWAL DISTRICT;province=Sindh;categories_verbatim[MUSLIM=814714;CHRISTIAN=1641;HINDU JATI=19677;QADIANI/AHMADI=34;SCHEDULED CASTES=2570;SIKH=13;PARSI=0;OTHERS=643]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-sukkur","sd-sukkur","Sukkur District",2023,1625467,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",1558888,95.904,66579,4.096,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=SUKKUR DISTRICT;province=Sindh;categories_verbatim[MUSLIM=1558888;CHRISTIAN=6499;HINDU JATI=55285;QADIANI/AHMADI=26;SCHEDULED CASTES=3747;SIKH=232;PARSI=3;OTHERS=787]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-tando-allahyar","sd-tando-allahyar","Tando Allahyar District",2023,922012,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",581936,63.1159,340076,36.8841,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=TANDO ALLAHYAR DISTRICT;province=Sindh;categories_verbatim[MUSLIM=581936;CHRISTIAN=1307;HINDU JATI=216567;QADIANI/AHMADI=1111;SCHEDULED CASTES=120836;SIKH=20;PARSI=0;OTHERS=235]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-tando-muhammad-khan","sd-tando-muhammad-khan","Tando Muhammad Khan District",2023,725923,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",548489,75.5575,177434,24.4425,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=TANDO MUHAMMAD KHAN DISTRICT;province=Sindh;categories_verbatim[MUSLIM=548489;CHRISTIAN=2179;HINDU JATI=159722;QADIANI/AHMADI=57;SCHEDULED CASTES=14383;SIKH=7;PARSI=0;OTHERS=1086]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-tharparkar","sd-tharparkar","Tharparkar District",2023,1778123,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",964137,54.2222,813986,45.7778,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=THARPARKAR DISTRICT;province=Sindh;categories_verbatim[MUSLIM=964137;CHRISTIAN=1610;HINDU JATI=331579;QADIANI/AHMADI=518;SCHEDULED CASTES=479928;SIKH=127;PARSI=0;OTHERS=224]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-thatta","sd-thatta","Thatta District",2023,1083191,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",1047467,96.702,35724,3.298,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=THATTA DISTRICT;province=Sindh;categories_verbatim[MUSLIM=1047467;CHRISTIAN=2892;HINDU JATI=26978;QADIANI/AHMADI=43;SCHEDULED CASTES=4671;SIKH=10;PARSI=1;OTHERS=1129]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-umer-kot","sd-umer-kot","Umer Kot District",2023,1158284,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",519276,44.8315,639008,55.1685,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=UMER KOT DISTRICT;province=Sindh;categories_verbatim[MUSLIM=519276;CHRISTIAN=2702;HINDU JATI=501989;QADIANI/AHMADI=3093;SCHEDULED CASTES=131125;SIKH=36;PARSI=0;OTHERS=63]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-awaran","bl-awaran","Awaran District",2023,178958,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",177173,99.0026,1785,0.9974,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=AWARAN DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=177173;CHRISTIAN=551;HINDU JATI=12;QADIANI/AHMADI=4;SCHEDULED CASTES=7;SIKH=14;PARSI=0;OTHERS=1197]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-barkhan","bl-barkhan","Barkhan District",2023,210249,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",209755,99.765,494,0.235,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=BARKHAN DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=209755;CHRISTIAN=462;HINDU JATI=1;QADIANI/AHMADI=4;SCHEDULED CASTES=3;SIKH=3;PARSI=0;OTHERS=21]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-chagai","bl-chagai","Chagai District",2023,268611,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",266739,99.3031,1872,0.6969,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=CHAGAI DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=266739;CHRISTIAN=922;HINDU JATI=892;QADIANI/AHMADI=3;SCHEDULED CASTES=4;SIKH=26;PARSI=1;OTHERS=24]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-chaman","bl-chaman","Chaman District",2023,466218,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",464564,99.6452,1654,0.3548,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=CHAMAN DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=464564;CHRISTIAN=1245;HINDU JATI=205;QADIANI/AHMADI=7;SCHEDULED CASTES=8;SIKH=13;PARSI=5;OTHERS=171]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-dera-bugti","bl-dera-bugti","Dera Bugti District",2023,355274,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",353431,99.4812,1843,0.5188,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=DERA BUGTI DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=353431;CHRISTIAN=688;HINDU JATI=1095;QADIANI/AHMADI=0;SCHEDULED CASTES=4;SIKH=22;PARSI=0;OTHERS=34]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-duki","bl-duki","Duki District",2023,205044,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",204086,99.5328,958,0.4672,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=DUKI DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=204086;CHRISTIAN=799;HINDU JATI=30;QADIANI/AHMADI=8;SCHEDULED CASTES=9;SIKH=17;PARSI=10;OTHERS=85]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-gwadar","bl-gwadar","Gwadar District",2023,302831,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",300255,99.1494,2576,0.8506,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=GWADAR DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=300255;CHRISTIAN=814;HINDU JATI=826;QADIANI/AHMADI=3;SCHEDULED CASTES=7;SIKH=4;PARSI=0;OTHERS=922]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-harnai","bl-harnai","Harnai District",2023,127571,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",126465,99.133,1106,0.867,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=HARNAI DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=126465;CHRISTIAN=589;HINDU JATI=419;QADIANI/AHMADI=2;SCHEDULED CASTES=2;SIKH=6;PARSI=1;OTHERS=87]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-jaffarabad","bl-jaffarabad","Jaffarabad District",2023,594558,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",584619,98.3283,9939,1.6717,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=JAFFARABAD DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=584619;CHRISTIAN=1419;HINDU JATI=7034;QADIANI/AHMADI=5;SCHEDULED CASTES=345;SIKH=179;PARSI=32;OTHERS=925]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-jhal-magsi","bl-jhal-magsi","Jhal Magsi District",2023,203368,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",201535,99.0987,1833,0.9013,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=JHAL MAGSI DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=201535;CHRISTIAN=553;HINDU JATI=1208;QADIANI/AHMADI=2;SCHEDULED CASTES=44;SIKH=6;PARSI=0;OTHERS=20]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-kachhi","bl-kachhi","Kachhi District",2023,442674,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",436547,98.6159,6127,1.3841,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=KACHHI DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=436547;CHRISTIAN=2034;HINDU JATI=3944;QADIANI/AHMADI=9;SCHEDULED CASTES=12;SIKH=54;PARSI=2;OTHERS=72]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-kalat","bl-kalat","Kalat District",2023,271560,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",269533,99.2536,2027,0.7464,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=KALAT DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=269533;CHRISTIAN=840;HINDU JATI=1060;QADIANI/AHMADI=2;SCHEDULED CASTES=7;SIKH=11;PARSI=3;OTHERS=104]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-kech","bl-kech","Kech District",2023,1060814,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",1056483,99.5917,4331,0.4083,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=KECH DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=1056483;CHRISTIAN=3515;HINDU JATI=379;QADIANI/AHMADI=29;SCHEDULED CASTES=27;SIKH=44;PARSI=5;OTHERS=332]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-kharan","bl-kharan","Kharan District",2023,260352,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",257612,98.9476,2740,1.0524,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=KHARAN DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=257612;CHRISTIAN=804;HINDU JATI=1900;QADIANI/AHMADI=4;SCHEDULED CASTES=12;SIKH=6;PARSI=1;OTHERS=13]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-khuzdar","bl-khuzdar","Khuzdar District",2023,997214,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",988684,99.1446,8530,0.8554,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=KHUZDAR DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=988684;CHRISTIAN=2982;HINDU JATI=4908;QADIANI/AHMADI=24;SCHEDULED CASTES=42;SIKH=88;PARSI=37;OTHERS=449]"
