"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:1101","1101","IQUIQUE",2002,156274,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",142944,91.4701,13330,8.5299,,,,2288.6387,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;change_withheld_2004_reclassification_parent_2002_combines_later_child;source_region=REGIÓN DE TARAPACÁ;source_categories_verbatim=Católica=112855;Evangélica o Protestante=16693;Testigos de Jehová=2524;Judaica=76;Mormón=1997;Musulmana=205;Ortodoxa=44;Otro religión o credo=8550;Ninguna religión, ateo o agnóstico=13330;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:1101","1101","IQUIQUE",2024,161992,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",121746,75.1556,38582,23.8172,,,,2288.6387,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;change_withheld_2004_reclassification_parent_2002_combines_later_child;source_region=REGIÓN DE TARAPACÁ;source_categories_verbatim=Católica=97841;Evangélica o Protestante=15635;Testigos de Jehová=1383;Judaica=213;Mormón=1174;Musulmana=753;Ortodoxa=0;Otro religión o credo=4597;Ninguna religión, ateo o agnóstico=38582;No declara religión=1664"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:1107","1107","ALTO HOSPICIO",2002,,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",,,,,,,,574.1638,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;no_2002_commune_data_created_2004_or_bcn_gap"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:1107","1107","ALTO HOSPICIO",2024,105922,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",80134,75.6538,25090,23.6872,,,,574.1638,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE TARAPACÁ;source_categories_verbatim=Católica=55976;Evangélica o Protestante=19142;Testigos de Jehová=990;Judaica=134;Mormón=1013;Musulmana=100;Ortodoxa=0;Otro religión o credo=2702;Ninguna religión, ateo o agnóstico=25090;No declara religión=698"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:5706","5706","SANTA MARÍA",2024,12421,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",10212,82.2156,2183,17.5751,,,,165.6883,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE VALPARAÍSO;source_categories_verbatim=Católica=8883;Evangélica o Protestante=1102;Testigos de Jehová=104;Judaica=0;Mormón=58;Musulmana=0;Ortodoxa=0;Otro religión o credo=0;Ninguna religión, ateo o agnóstico=2183;No declara religión=26"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:5801","5801","QUILPUÉ",2002,9732,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",9182,94.3485,550,5.6515,,,,535.7656,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE VALPARAÍSO;source_categories_verbatim=Católica=7785;Evangélica o Protestante=725;Testigos de Jehová=103;Judaica=4;Mormón=37;Musulmana=3;Ortodoxa=8;Otro religión o credo=517;Ninguna religión, ateo o agnóstico=550;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:5801","5801","QUILPUÉ",2024,137102,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",91183,66.5074,44837,32.7034,,,,535.7656,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE VALPARAÍSO;source_categories_verbatim=Católica=68844;Evangélica o Protestante=14722;Testigos de Jehová=1630;Judaica=148;Mormón=1590;Musulmana=64;Ortodoxa=83;Otro religión o credo=4053;Ninguna religión, ateo o agnóstico=44837;No declara religión=1082"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:5802","5802","LIMACHE",2002,29210,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",27363,93.6768,1847,6.3232,,,,295.2305,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE VALPARAÍSO;source_categories_verbatim=Católica=22288;Evangélica o Protestante=3145;Testigos de Jehová=349;Judaica=13;Mormón=250;Musulmana=2;Ortodoxa=10;Otro religión o credo=1306;Ninguna religión, ateo o agnóstico=1847;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:5802","5802","LIMACHE",2024,45844,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",32212,70.2644,13256,28.9155,,,,295.2305,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE VALPARAÍSO;source_categories_verbatim=Católica=25173;Evangélica o Protestante=5133;Testigos de Jehová=478;Judaica=0;Mormón=312;Musulmana=0;Ortodoxa=0;Otro religión o credo=1007;Ninguna religión, ateo o agnóstico=13256;No declara religión=376"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:5803","5803","OLMUÉ",2002,10468,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",9755,93.1888,713,6.8112,,,,231.181,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE VALPARAÍSO;source_categories_verbatim=Católica=7756;Evangélica o Protestante=1120;Testigos de Jehová=144;Judaica=2;Mormón=102;Musulmana=1;Ortodoxa=5;Otro religión o credo=625;Ninguna religión, ateo o agnóstico=713;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:5803","5803","OLMUÉ",2024,16440,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",11360,69.0998,4980,30.292,,,,231.181,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE VALPARAÍSO;source_categories_verbatim=Católica=9227;Evangélica o Protestante=1451;Testigos de Jehová=217;Judaica=0;Mormón=154;Musulmana=0;Ortodoxa=0;Otro religión o credo=228;Ninguna religión, ateo o agnóstico=4980;No declara religión=100"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:5804","5804","VILLA ALEMANA",2002,71518,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",65448,91.5126,6070,8.4874,,,,95.9474,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE VALPARAÍSO;source_categories_verbatim=Católica=50040;Evangélica o Protestante=8093;Testigos de Jehová=1283;Judaica=45;Mormón=1490;Musulmana=18;Ortodoxa=22;Otro religión o credo=4457;Ninguna religión, ateo o agnóstico=6070;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:5804","5804","VILLA ALEMANA",2024,115102,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",74707,64.905,39847,34.6189,,,,95.9474,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE VALPARAÍSO;source_categories_verbatim=Católica=55572;Evangélica o Protestante=12890;Testigos de Jehová=1506;Judaica=162;Mormón=1576;Musulmana=108;Ortodoxa=94;Otro religión o credo=2762;Ninguna religión, ateo o agnóstico=39847;No declara religión=548"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:6101","6101","RANCAGUA",2002,157140,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",144778,92.1331,12362,7.8669,,,,261.6892,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;source_categories_verbatim=Católica=113962;Evangélica o Protestante=22039;Testigos de Jehová=1933;Judaica=53;Mormón=1504;Musulmana=37;Ortodoxa=215;Otro religión o credo=5035;Ninguna religión, ateo o agnóstico=12362;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:6101","6101","RANCAGUA",2024,211962,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",154728,72.998,56193,26.5109,,,,261.6892,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;source_categories_verbatim=Católica=113558;Evangélica o Protestante=32804;Testigos de Jehová=1727;Judaica=298;Mormón=1325;Musulmana=146;Ortodoxa=256;Otro religión o credo=4534;Ninguna religión, ateo o agnóstico=56193;No declara religión=1041"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:6102","6102","CODEGUA",2002,7880,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",7579,96.1802,301,3.8198,,,,285.6035,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;source_categories_verbatim=Católica=6453;Evangélica o Protestante=894;Testigos de Jehová=78;Judaica=0;Mormón=36;Musulmana=1;Ortodoxa=0;Otro religión o credo=117;Ninguna religión, ateo o agnóstico=301;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:6102","6102","CODEGUA",2024,11440,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",9532,83.3217,1889,16.5122,,,,285.6035,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;source_categories_verbatim=Católica=7616;Evangélica o Protestante=1669;Testigos de Jehová=89;Judaica=0;Mormón=69;Musulmana=0;Ortodoxa=0;Otro religión o credo=0;Ninguna religión, ateo o agnóstico=1889;No declara religión=19"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:6103","6103","COINCO",2002,4738,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",4569,96.4331,169,3.5669,,,,97.2648,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;source_categories_verbatim=Católica=3949;Evangélica o Protestante=474;Testigos de Jehová=70;Judaica=0;Mormón=1;Musulmana=0;Ortodoxa=1;Otro religión o credo=74;Ninguna religión, ateo o agnóstico=169;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:6103","6103","COINCO",2024,6583,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",5415,82.2573,1142,17.3477,,,,97.2648,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;source_categories_verbatim=Católica=4338;Evangélica o Protestante=874;Testigos de Jehová=102;Judaica=0;Mormón=0;Musulmana=0;Ortodoxa=0;Otro religión o credo=0;Ninguna religión, ateo o agnóstico=1142;No declara religión=26"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:6104","6104","COLTAUCO",2002,11830,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",11480,97.0414,350,2.9586,,,,222.5613,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;source_categories_verbatim=Católica=10181;Evangélica o Protestante=948;Testigos de Jehová=84;Judaica=0;Mormón=29;Musulmana=0;Ortodoxa=2;Otro religión o credo=236;Ninguna religión, ateo o agnóstico=350;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:6104","6104","COLTAUCO",2024,17506,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",14504,82.8516,2963,16.9256,,,,222.5613,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;source_categories_verbatim=Católica=12154;Evangélica o Protestante=1917;Testigos de Jehová=161;Judaica=0;Mormón=0;Musulmana=0;Ortodoxa=0;Otro religión o credo=173;Ninguna religión, ateo o agnóstico=2963;No declara religión=39"
