"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:capljina","capljina","ČAPLJINA",2013,26157,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",25880,98.941,134,0.5123,,,,248.9674,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=ČAPLJINA;boundary_source_name=Čapljina;source_categories_verbatim=Islamska=4598;Pravoslavna=709;Katolička=20362;Muslimanska=19;Rimokatolička=120;Srpska=0;Jehovini svjedoci=3;Grkokatolička=0;Protestantska=40;Romska=0;Hrišćanska=2;Bošnjačka=0;Hrvat=6;Adventistička=1;Bosanac=0;Agnostik=45;Ateist=89;Ostali=20;Ne izjašnjava se=126;Nepoznato=17"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:citluk","citluk","ČITLUK",2013,18140,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",18047,99.4873,3,0.0165,,,,184.8282,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=ČITLUK;boundary_source_name=Čitluk;source_categories_verbatim=Islamska=39;Pravoslavna=17;Katolička=17985;Muslimanska=0;Rimokatolička=6;Srpska=0;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=1;Ateist=2;Ostali=0;Ne izjašnjava se=6;Nepoznato=84"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:grad_mostar","grad_mostar","GRAD MOSTAR",2013,105797,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",101652,96.0821,2412,2.2798,,,,1063.3647,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=GRAD MOSTAR;boundary_source_name=Mostar;source_categories_verbatim=Islamska=46058;Pravoslavna=4274;Katolička=50146;Muslimanska=235;Rimokatolička=638;Srpska=4;Jehovini svjedoci=56;Grkokatolička=2;Protestantska=55;Romska=8;Hrišćanska=27;Bošnjačka=13;Hrvat=15;Adventistička=0;Bosanac=0;Agnostik=742;Ateist=1670;Ostali=121;Ne izjašnjava se=1536;Nepoznato=197"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:jablanica","jablanica","JABLANICA",2013,10111,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",9902,97.9329,87,0.8604,,,,308.2658,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=JABLANICA;boundary_source_name=Jablanica;source_categories_verbatim=Islamska=9036;Pravoslavna=69;Katolička=729;Muslimanska=64;Rimokatolička=2;Srpska=0;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=26;Ateist=61;Ostali=2;Ne izjašnjava se=119;Nepoznato=3"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:konjic","konjic","KONJIC",2013,25148,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",24674,98.1152,272,1.0816,,,,1129.4253,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=KONJIC;boundary_source_name=Konjic;source_categories_verbatim=Islamska=22560;Pravoslavna=348;Katolička=1503;Muslimanska=186;Rimokatolička=32;Srpska=2;Jehovini svjedoci=2;Grkokatolička=0;Protestantska=3;Romska=9;Hrišćanska=2;Bošnjačka=12;Hrvat=3;Adventistička=0;Bosanac=0;Agnostik=104;Ateist=168;Ostali=12;Ne izjašnjava se=187;Nepoznato=15"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:neum","neum","NEUM",2013,4653,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",4627,99.4412,11,0.2364,,,,212.4091,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=NEUM;boundary_source_name=Neum;source_categories_verbatim=Islamska=63;Pravoslavna=18;Katolička=4545;Muslimanska=0;Rimokatolička=0;Srpska=0;Jehovini svjedoci=1;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=1;Ateist=10;Ostali=0;Ne izjašnjava se=8;Nepoznato=7"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:prozor","prozor","PROZOR",2013,14280,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",14242,99.7339,6,0.042,,,,473.7828,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=PROZOR;boundary_source_name=Prozor-Rama;source_categories_verbatim=Islamska=3514;Pravoslavna=4;Katolička=10651;Muslimanska=19;Rimokatolička=45;Srpska=0;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=4;Bošnjačka=4;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=2;Ateist=4;Ostali=1;Ne izjašnjava se=4;Nepoznato=28"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:ravno","ravno","RAVNO",2013,3219,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",3205,99.5651,4,0.1243,,,,321.3775,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=RAVNO;boundary_source_name=Ravno;source_categories_verbatim=Islamska=19;Pravoslavna=558;Katolička=2617;Muslimanska=1;Rimokatolička=10;Srpska=0;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=2;Ateist=2;Ostali=0;Ne izjašnjava se=4;Nepoznato=6"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:stolac","stolac","STOLAC",2013,14502,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",14298,98.5933,38,0.262,,,,224.9698,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=STOLAC;boundary_source_name=Stolac;source_categories_verbatim=Islamska=5508;Pravoslavna=262;Katolička=8452;Muslimanska=22;Rimokatolička=39;Srpska=3;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=7;Bošnjačka=0;Hrvat=5;Adventistička=0;Bosanac=0;Agnostik=3;Ateist=35;Ostali=0;Ne izjašnjava se=62;Nepoznato=104"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:grude","grude","GRUDE",2013,17308,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",17222,99.5031,6,0.0347,,,,204.4455,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=GRUDE;boundary_source_name=Grude;source_categories_verbatim=Islamska=6;Pravoslavna=9;Katolička=17191;Muslimanska=0;Rimokatolička=14;Srpska=0;Jehovini svjedoci=2;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=1;Ateist=5;Ostali=0;Ne izjašnjava se=13;Nepoznato=67"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:ljubuski","ljubuski","LjUBUŠKI",2013,28184,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",28054,99.5387,44,0.1561,,,,275.1231,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=LjUBUŠKI;boundary_source_name=Ljubuški;source_categories_verbatim=Islamska=765;Pravoslavna=44;Katolička=27161;Muslimanska=16;Rimokatolička=52;Srpska=0;Jehovini svjedoci=6;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=3;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=19;Ateist=25;Ostali=7;Ne izjašnjava se=50;Nepoznato=36"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:posusje","posusje","POSUŠJE",2013,20477,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",20440,99.8193,2,0.0098,,,,453.2192,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=POSUŠJE;boundary_source_name=Posušje;source_categories_verbatim=Islamska=3;Pravoslavna=5;Katolička=20427;Muslimanska=3;Rimokatolička=2;Srpska=0;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=1;Ateist=1;Ostali=0;Ne izjašnjava se=4;Nepoznato=31"
