"gisjoin","year","boundary_year","area_name","source_area_name","state_name","state_code","county_name","county_code","population_total","population_reference_year","church_or_edifice_count","church_count_basis","church_seating_count","church_seating_per_100_population","churches_or_edifices_per_10000_residents","church_property_value","member_count","members_per_100_population","land_area_sq_km","quality_flag"
"G3000010",1906,1930,"Beaverhead, Montana","Beaverhead","Montana","300","Beaverhead","0010",6446,1910,,,,,,,935,14.5051,14430.81,"wave_coverage_differs;period_boundary_vintage_differs"
"G2700050",1906,1930,"Becker, Minnesota","Becker","Minnesota","270","Becker","0050",18840,1910,,,,,,,6969,36.9904,3743,"wave_coverage_differs;period_boundary_vintage_differs"
"G4000090",1906,1930,"Beckham, Oklahoma","Beckham","Oklahoma","400","Beckham","0090",19699,1910,,,,,,,2633,13.3662,2341.02,"wave_coverage_differs;period_boundary_vintage_differs"
"G4200090",1906,1930,"Bedford, Pennsylvania","Bedford","Pennsylvania","420","Bedford","0090",38879,1910,,,,,,,14908,38.3446,2634.16,"wave_coverage_differs;period_boundary_vintage_differs"
"G4700030",1906,1930,"Bedford, Tennessee","Bedford","Tennessee","470","Bedford","0030",22667,1910,,,,,,,9272,40.9053,1229.71,"wave_coverage_differs;period_boundary_vintage_differs"
"G5100190",1906,1930,"Bedford, Virginia","Bedford","Virginia","510","Bedford","0190",29549,1910,,,,,,,12490,42.2688,2037.82,"wave_coverage_differs;period_boundary_vintage_differs"
"G4800250",1906,1930,"Bee, Texas","Bee","Texas","480","Bee","0250",12090,1910,,,,,,,2719,22.4897,2280.06,"wave_coverage_differs;period_boundary_vintage_differs"
"G3300010",1906,1930,"Belknap, New Hampshire","Belknap","New Hampshire","330","Belknap","0010",21309,1910,,,,,,,8171,38.3453,1213.61,"wave_coverage_differs;period_boundary_vintage_differs"
"G2100130",1906,1930,"Bell, Kentucky","Bell","Kentucky","210","Bell","0130",28447,1910,,,,,,,3333,11.7165,935.8,"wave_coverage_differs;period_boundary_vintage_differs"
"G4800270",1906,1930,"Bell, Texas","Bell","Texas","480","Bell","0270",49186,1910,,,,,,,14856,30.2037,2817.72,"wave_coverage_differs;period_boundary_vintage_differs"
"G3900130",1906,1930,"Belmont, Ohio","Belmont","Ohio","390","Belmont","0130",76856,1910,,,,,,,27625,35.9438,1401.89,"wave_coverage_differs;period_boundary_vintage_differs"
"G2700070",1906,1930,"Beltrami, Minnesota","Beltrami","Minnesota","270","Beltrami","0070",19337,1910,,,,,,,3210,16.6003,7913.54,"wave_coverage_differs;period_boundary_vintage_differs"
"G1300170",1906,1930,"Ben Hill, Georgia","Ben Hill","Georgia","130","Ben Hill","0170",11863,1910,,,,,,,2860,24.1086,657.62,"wave_coverage_differs;period_boundary_vintage_differs"
"G4600070",1906,1930,"Bennett, South Dakota","Bennett","South Dakota","460","Bennett","0070",96,1910,,,,,,,0,0,3083.39,"wave_coverage_differs;period_boundary_vintage_differs"
"G5000030",1906,1930,"Bennington, Vermont","Bennington","Vermont","500","Bennington","0030",21378,1910,,,,,,,9403,43.9845,1755.11,"wave_coverage_differs;period_boundary_vintage_differs"
"G3800050",1906,1930,"Benson, North Dakota","Benson","North Dakota","380","Benson","0050",12681,1910,,,,,,,4804,37.8834,3728.26,"wave_coverage_differs;period_boundary_vintage_differs"
"G0800110",1906,1930,"Bent, Colorado","Bent","Colorado","080","Bent","0110",5043,1910,,,,,,,830,16.4585,3991.46,"wave_coverage_differs;period_boundary_vintage_differs"
"G0500070",1906,1930,"Benton, Arkansas","Benton","Arkansas","050","Benton","0070",33389,1910,,,,,,,8952,26.8112,2279.97,"wave_coverage_differs;period_boundary_vintage_differs"
"G1800070",1906,1930,"Benton, Indiana","Benton","Indiana","180","Benton","0070",12688,1910,,,,,,,3789,29.8629,1052.86,"wave_coverage_differs;period_boundary_vintage_differs"
"G1900110",1906,1930,"Benton, Iowa","Benton","Iowa","190","Benton","0110",23156,1910,,,,,,,7854,33.9178,1860.88,"wave_coverage_differs;period_boundary_vintage_differs"
"G2700090",1906,1930,"Benton, Minnesota","Benton","Minnesota","270","Benton","0090",11615,1910,,,,,,,5802,49.9526,1069.82,"wave_coverage_differs;period_boundary_vintage_differs"
"G2800090",1906,1930,"Benton, Mississippi","Benton","Mississippi","280","Benton","0090",10245,1910,,,,,,,3342,32.6208,1058.42,"wave_coverage_differs;period_boundary_vintage_differs"
"G2900150",1906,1930,"Benton, Missouri","Benton","Missouri","290","Benton","0150",14881,1910,,,,,,,5130,34.4735,1949.09,"wave_coverage_differs;period_boundary_vintage_differs"
"G4100030",1906,1930,"Benton, Oregon","Benton","Oregon","410","Benton","0030",10663,1910,,,,,,,2091,19.6099,1712.6,"wave_coverage_differs;period_boundary_vintage_differs"
"G4700050",1906,1930,"Benton, Tennessee","Benton","Tennessee","470","Benton","0050",12452,1910,,,,,,,3927,31.5371,1129.87,"wave_coverage_differs;period_boundary_vintage_differs"
"G5300050",1906,1930,"Benton, Washington","Benton","Washington","530","Benton","0050",7937,1910,,,,,,,772,9.7266,4558.32,"wave_coverage_differs;period_boundary_vintage_differs"
"G2600190",1906,1930,"Benzie, Michigan","Benzie","Michigan","260","Benzie","0190",10638,1910,,,,,,,1788,16.8077,900.24,"wave_coverage_differs;period_boundary_vintage_differs"
"G3400030",1906,1930,"Bergen, New Jersey","Bergen","New Jersey","340","Bergen","0030",138002,1910,,,,,,,28974,20.9953,621.94,"wave_coverage_differs;period_boundary_vintage_differs"
"G4500150",1906,1930,"Berkeley, South Carolina","Berkeley","South Carolina","450","Berkeley","0150",23487,1910,,,,,,,14433,61.451,3154.3,"wave_coverage_differs;period_boundary_vintage_differs"
"G5400030",1906,1930,"Berkeley, West Virginia","Berkeley","West Virginia","540","Berkeley","0030",21999,1910,,,,,,,7277,33.0788,832.82,"wave_coverage_differs;period_boundary_vintage_differs"
"G4200110",1906,1930,"Berks, Pennsylvania","Berks","Pennsylvania","420","Berks","0110",183222,1910,,,,,,,77477,42.2859,2242.56,"wave_coverage_differs;period_boundary_vintage_differs"
"G2500030",1906,1930,"Berkshire, Massachusetts","Berkshire","Massachusetts","250","Berkshire","0030",105259,1910,,,,,,,52370,49.7535,2450.92,"wave_coverage_differs;period_boundary_vintage_differs"
"G1300190",1906,1930,"Berrien, Georgia","Berrien","Georgia","130","Berrien","0190",22772,1910,,,,,,,6110,26.8312,1185.96,"wave_coverage_differs;period_boundary_vintage_differs"
"G2600210",1906,1930,"Berrien, Michigan","Berrien","Michigan","260","Berrien","0210",53622,1910,,,,,,,11684,21.7896,1502.85,"wave_coverage_differs;period_boundary_vintage_differs"
"G3700150",1906,1930,"Bertie, North Carolina","Bertie","North Carolina","370","Bertie","0150",23039,1910,,,,,,,15075,65.4325,1832.89,"wave_coverage_differs;period_boundary_vintage_differs"
"G4800290",1906,1930,"Bexar, Texas","Bexar","Texas","480","Bexar","0290",119676,1910,,,,,,,32107,26.8283,3253.23,"wave_coverage_differs;period_boundary_vintage_differs"
"G0100070",1906,1930,"Bibb, Alabama","Bibb","Alabama","010","Bibb","0070",22791,1910,,,,,,,8515,37.3612,1621.77,"wave_coverage_differs;period_boundary_vintage_differs"
"G1300210",1906,1930,"Bibb, Georgia","Bibb","Georgia","130","Bibb","0210",56646,1910,,,,,,,24937,44.0225,661.32,"wave_coverage_differs;period_boundary_vintage_differs"
"G2200130",1906,1930,"Bienville, Louisiana","Bienville","Louisiana","220","Bienville","0130",21776,1910,,,,,,,8468,38.8868,2129.16,"wave_coverage_differs;period_boundary_vintage_differs"
"G5600030",1906,1930,"Big Horn, Wyoming","Big Horn","Wyoming","560","Big Horn","0030",8886,1910,,,,,,,2440,27.4589,8181.6,"wave_coverage_differs;period_boundary_vintage_differs"
"G2700110",1906,1930,"Big Stone, Minnesota","Big Stone","Minnesota","270","Big Stone","0110",9367,1910,,,,,,,4180,44.6247,1363.37,"wave_coverage_differs;period_boundary_vintage_differs"
"G3800070",1906,1930,"Billings, North Dakota","Billings","North Dakota","380","Billings","0070",10186,1910,,,,,,,379,3.7208,2987.54,"wave_coverage_differs;period_boundary_vintage_differs"
"G1600110",1906,1930,"Bingham, Idaho","Bingham","Idaho","160","Bingham","0110",23306,1910,,,,,,,6571,28.1945,5491.19,"wave_coverage_differs;period_boundary_vintage_differs"
"G1900130",1906,1930,"Black Hawk, Iowa","Black Hawk","Iowa","190","Black Hawk","0130",44865,1910,,,,,,,16100,35.8854,1483.25,"wave_coverage_differs;period_boundary_vintage_differs"
"G1800090",1906,1930,"Blackford, Indiana","Blackford","Indiana","180","Blackford","0090",15820,1910,,,,,,,4714,29.7977,428.86,"wave_coverage_differs;period_boundary_vintage_differs"
"G3700170",1906,1930,"Bladen, North Carolina","Bladen","North Carolina","370","Bladen","0170",18006,1910,,,,,,,8350,46.3734,2297.69,"wave_coverage_differs;period_boundary_vintage_differs"
"G1600130",1906,1930,"Blaine, Idaho","Blaine","Idaho","160","Blaine","0130",8387,1910,,,,,,,1316,15.691,6891.2,"wave_coverage_differs;period_boundary_vintage_differs"
"G3100090",1906,1930,"Blaine, Nebraska","Blaine","Nebraska","310","Blaine","0090",1672,1910,,,,,,,166,9.9282,1850.18,"wave_coverage_differs;period_boundary_vintage_differs"
"G4000110",1906,1930,"Blaine, Oklahoma","Blaine","Oklahoma","400","Blaine","0110",17960,1910,,,,,,,2856,15.902,2431.46,"wave_coverage_differs;period_boundary_vintage_differs"
"G4200130",1906,1930,"Blair, Pennsylvania","Blair","Pennsylvania","420","Blair","0130",108858,1910,,,,,,,43109,39.6011,1364.57,"wave_coverage_differs;period_boundary_vintage_differs"
"G4800310",1906,1930,"Blanco, Texas","Blanco","Texas","480","Blanco","0310",4311,1910,,,,,,,1119,25.9569,1847.77,"wave_coverage_differs;period_boundary_vintage_differs"
"G5100210",1906,1930,"Bland, Virginia","Bland","Virginia","510","Bland","0210",5154,1910,,,,,,,1613,31.2961,929.09,"wave_coverage_differs;period_boundary_vintage_differs"
"G4700070",1906,1930,"Bledsoe, Tennessee","Bledsoe","Tennessee","470","Bledsoe","0070",6329,1910,,,,,,,1655,26.1495,1053.49,"wave_coverage_differs;period_boundary_vintage_differs"
"G0100090",1906,1930,"Blount, Alabama","Blount","Alabama","010","Blount","0090",21456,1910,,,,,,,5953,27.7452,1685.1,"wave_coverage_differs;period_boundary_vintage_differs"
"G4700090",1906,1930,"Blount, Tennessee","Blount","Tennessee","470","Blount","0090",20809,1910,,,,,,,5917,28.4348,1467.51,"wave_coverage_differs;period_boundary_vintage_differs"
"G2700130",1906,1930,"Blue Earth, Minnesota","Blue Earth","Minnesota","270","Blue Earth","0130",29337,1910,,,,,,,14028,47.8168,1982.88,"wave_coverage_differs;period_boundary_vintage_differs"
"G1600150",1906,1930,"Boise, Idaho","Boise","Idaho","160","Boise","0150",5250,1910,,,,,,,691,13.1619,4938.26,"wave_coverage_differs;period_boundary_vintage_differs"
"G2800110",1906,1930,"Bolivar, Mississippi","Bolivar","Mississippi","280","Bolivar","0110",48905,1910,,,,,,,13653,27.9174,2346.06,"wave_coverage_differs;period_boundary_vintage_differs"
"G2900170",1906,1930,"Bollinger, Missouri","Bollinger","Missouri","290","Bollinger","0170",14576,1910,,,,,,,4721,32.3889,1608.89,"wave_coverage_differs;period_boundary_vintage_differs"
"G4600090",1906,1930,"Bon Homme, South Dakota","Bon Homme","South Dakota","460","Bon Homme","0090",11061,1910,,,,,,,5066,45.8006,1506.5,"wave_coverage_differs;period_boundary_vintage_differs"
"G1700050",1906,1930,"Bond, Illinois","Bond","Illinois","170","Bond","0050",17075,1910,,,,,,,4539,26.5827,991.34,"wave_coverage_differs;period_boundary_vintage_differs"
"G1600170",1906,1930,"Bonner, Idaho","Bonner","Idaho","160","Bonner","0170",13588,1910,,,,,,,297,2.1858,4971.5,"wave_coverage_differs;period_boundary_vintage_differs"
"G0500090",1906,1930,"Boone, Arkansas","Boone","Arkansas","050","Boone","0090",14318,1910,,,,,,,3003,20.9736,1558.78,"wave_coverage_differs;period_boundary_vintage_differs"
"G1700070",1906,1930,"Boone, Illinois","Boone","Illinois","170","Boone","0070",15481,1910,,,,,,,4622,29.856,730.44,"wave_coverage_differs;period_boundary_vintage_differs"
"G1800110",1906,1930,"Boone, Indiana","Boone","Indiana","180","Boone","0110",24673,1910,,,,,,,10517,42.6255,1096.22,"wave_coverage_differs;period_boundary_vintage_differs"
"G1900150",1906,1930,"Boone, Iowa","Boone","Iowa","190","Boone","0150",27626,1910,,,,,,,9346,33.8304,1485.72,"wave_coverage_differs;period_boundary_vintage_differs"
"G2100150",1906,1930,"Boone, Kentucky","Boone","Kentucky","210","Boone","0150",9420,1910,,,,,,,4279,45.4246,665.24,"wave_coverage_differs;period_boundary_vintage_differs"
"G2900190",1906,1930,"Boone, Missouri","Boone","Missouri","290","Boone","0190",30533,1910,,,,,,,12948,42.4066,1789.4,"wave_coverage_differs;period_boundary_vintage_differs"
"G3100110",1906,1930,"Boone, Nebraska","Boone","Nebraska","310","Boone","0110",13145,1910,,,,,,,5173,39.3534,1779.88,"wave_coverage_differs;period_boundary_vintage_differs"
"G5400050",1906,1930,"Boone, West Virginia","Boone","West Virginia","540","Boone","0050",10331,1910,,,,,,,1496,14.4807,1303.27,"wave_coverage_differs;period_boundary_vintage_differs"
"G4800330",1906,1930,"Borden, Texas","Borden","Texas","480","Borden","0330",1386,1910,,,,,,,145,10.4618,2346.68,"wave_coverage_differs;period_boundary_vintage_differs"
"G4800350",1906,1930,"Bosque, Texas","Bosque","Texas","480","Bosque","0350",19013,1910,,,,,,,6275,33.0037,2596.57,"wave_coverage_differs;period_boundary_vintage_differs"
"G2200150",1906,1930,"Bossier, Louisiana","Bossier","Louisiana","220","Bossier","0150",21738,1910,,,,,,,8616,39.6357,2245.84,"wave_coverage_differs;period_boundary_vintage_differs"
"G5100230",1906,1930,"Botetourt, Virginia","Botetourt","Virginia","510","Botetourt","0230",17727,1910,,,,,,,7042,39.7247,1414.01,"wave_coverage_differs;period_boundary_vintage_differs"
"G3800090",1906,1930,"Bottineau, North Dakota","Bottineau","North Dakota","380","Bottineau","0090",17295,1910,,,,,,,4725,27.32,4396.11,"wave_coverage_differs;period_boundary_vintage_differs"
"G0800130",1906,1930,"Boulder, Colorado","Boulder","Colorado","080","Boulder","0130",30330,1910,,,,,,,9358,30.8539,1945.47,"wave_coverage_differs;period_boundary_vintage_differs"
"G2000110",1906,1930,"Bourbon, Kansas","Bourbon","Kansas","200","Bourbon","0110",24007,1910,,,,,,,6186,25.7675,1655.25,"wave_coverage_differs;period_boundary_vintage_differs"
"G2100170",1906,1930,"Bourbon, Kentucky","Bourbon","Kentucky","210","Bourbon","0170",17462,1910,,,,,,,8715,49.9084,755.34,"wave_coverage_differs;period_boundary_vintage_differs"
"G4800370",1906,1930,"Bowie, Texas","Bowie","Texas","480","Bowie","0370",34827,1910,,,,,,,10347,29.7097,2391.45,"wave_coverage_differs;period_boundary_vintage_differs"
"G3800110",1906,1930,"Bowman, North Dakota","Bowman","North Dakota","380","Bowman","0110",4668,1910,,,,,,,0,0,3022.66,"wave_coverage_differs;period_boundary_vintage_differs"
"G3100130",1906,1930,"Box Butte, Nebraska","Box Butte","Nebraska","310","Box Butte","0130",6131,1910,,,,,,,1836,29.9462,2791.38,"wave_coverage_differs;period_boundary_vintage_differs"
"G4900030",1906,1930,"Box Elder, Utah","Box Elder","Utah","490","Box Elder","0030",13894,1910,,,,,,,7320,52.6846,17428.77,"wave_coverage_differs;period_boundary_vintage_differs"
"G2100190",1906,1930,"Boyd, Kentucky","Boyd","Kentucky","210","Boyd","0190",23444,1910,,,,,,,6185,26.382,417.7,"wave_coverage_differs;period_boundary_vintage_differs"
"G3100150",1906,1930,"Boyd, Nebraska","Boyd","Nebraska","310","Boyd","0150",8826,1910,,,,,,,2270,25.7195,1410.3,"wave_coverage_differs;period_boundary_vintage_differs"
"G2100210",1906,1930,"Boyle, Kentucky","Boyle","Kentucky","210","Boyle","0210",14668,1910,,,,,,,6270,42.7461,474.51,"wave_coverage_differs;period_boundary_vintage_differs"
"G2100230",1906,1930,"Bracken, Kentucky","Bracken","Kentucky","210","Bracken","0230",10308,1910,,,,,,,4693,45.5277,541.05,"wave_coverage_differs;period_boundary_vintage_differs"
"G1200070",1906,1930,"Bradford, Florida","Bradford","Florida","120","Bradford","0070",14090,1910,,,,,,,3456,24.528,778.26,"wave_coverage_differs;period_boundary_vintage_differs"
"G4200150",1906,1930,"Bradford, Pennsylvania","Bradford","Pennsylvania","420","Bradford","0150",54526,1910,,,,,,,20033,36.7403,3007.15,"wave_coverage_differs;period_boundary_vintage_differs"
"G0500110",1906,1930,"Bradley, Arkansas","Bradley","Arkansas","050","Bradley","0110",14518,1910,,,,,,,2587,17.8193,1694.51,"wave_coverage_differs;period_boundary_vintage_differs"
"G4700110",1906,1930,"Bradley, Tennessee","Bradley","Tennessee","470","Bradley","0110",16336,1910,,,,,,,4086,25.0122,858.47,"wave_coverage_differs;period_boundary_vintage_differs"
"G2600230",1906,1930,"Branch, Michigan","Branch","Michigan","260","Branch","0230",25605,1910,,,,,,,4851,18.9455,1346.01,"wave_coverage_differs;period_boundary_vintage_differs"
"G5400070",1906,1930,"Braxton, West Virginia","Braxton","West Virginia","540","Braxton","0070",23023,1910,,,,,,,4802,20.8574,1337.14,"wave_coverage_differs;period_boundary_vintage_differs"
"G4800390",1906,1930,"Brazoria, Texas","Brazoria","Texas","480","Brazoria","0390",13299,1910,,,,,,,3767,28.3254,3737.45,"wave_coverage_differs;period_boundary_vintage_differs"
"G4800410",1906,1930,"Brazos, Texas","Brazos","Texas","480","Brazos","0410",18919,1910,,,,,,,10639,56.2345,1531.3,"wave_coverage_differs;period_boundary_vintage_differs"
"G2100250",1906,1930,"Breathitt, Kentucky","Breathitt","Kentucky","210","Breathitt","0250",17540,1910,,,,,,,1702,9.7035,1282.76,"wave_coverage_differs;period_boundary_vintage_differs"
"G2100270",1906,1930,"Breckinridge, Kentucky","Breckinridge","Kentucky","210","Breckinridge","0270",21034,1910,,,,,,,5228,24.855,1516.3,"wave_coverage_differs;period_boundary_vintage_differs"
"G1900170",1906,1930,"Bremer, Iowa","Bremer","Iowa","190","Bremer","0170",15843,1910,,,,,,,7003,44.2025,1138.04,"wave_coverage_differs;period_boundary_vintage_differs"
"G1200090",1906,1930,"Brevard, Florida","Brevard","Florida","120","Brevard","0090",4717,1910,,,,,,,1219,25.8427,2729.51,"wave_coverage_differs;period_boundary_vintage_differs"
"G4800430",1906,1930,"Brewster, Texas","Brewster","Texas","480","Brewster","0430",5220,1910,,,,,,,344,6.59,16037.95,"wave_coverage_differs;period_boundary_vintage_differs"
"G4800450",1906,1930,"Briscoe, Texas","Briscoe","Texas","480","Briscoe","0450",2162,1910,,,,,,,180,8.3256,2335.14,"wave_coverage_differs;period_boundary_vintage_differs"
"G2500050",1906,1930,"Bristol, Massachusetts","Bristol","Massachusetts","250","Bristol","0050",318573,1910,,,,,,,153563,48.2034,1483.05,"wave_coverage_differs;period_boundary_vintage_differs"
"G4400010",1906,1930,"Bristol, Rhode Island","Bristol","Rhode Island","440","Bristol","0010",17602,1910,,,,,,,6729,38.2286,65.86,"wave_coverage_differs;period_boundary_vintage_differs"
"G5105200",1906,1930,"Bristol City, Virginia","Bristol City","Virginia","510","Bristol City","5200",6247,1910,,,,,,,3037,48.6153,4.54,"wave_coverage_differs;period_boundary_vintage_differs"
"G3000070",1906,1930,"Broadwater, Montana","Broadwater","Montana","300","Broadwater","0070",3491,1910,,,,,,,1745,49.9857,3208.39,"wave_coverage_differs;period_boundary_vintage_differs"
"G5400090",1906,1930,"Brooke, West Virginia","Brooke","West Virginia","540","Brooke","0090",11098,1910,,,,,,,2892,26.0587,238.82,"wave_coverage_differs;period_boundary_vintage_differs"
"G4600110",1906,1930,"Brookings, South Dakota","Brookings","South Dakota","460","Brookings","0110",14178,1910,,,,,,,4081,28.784,2084.75,"wave_coverage_differs;period_boundary_vintage_differs"
