"gisjoin","year","boundary_year","area_name","source_area_name","state_name","state_code","county_name","county_code","population_total","population_reference_year","church_or_edifice_count","church_count_basis","church_seating_count","church_seating_per_100_population","churches_or_edifices_per_10000_residents","church_property_value","member_count","members_per_100_population","land_area_sq_km","quality_flag"
"G1300150",1890,1890,"Bartow, Georgia","Bartow","Georgia","130","Bartow","0150",20616,1890,63,"total church edifices from NHGIS table NT8 (AWF001)",20252,98.2344,30.5588,71370,,,1222.72,"wave_coverage_differs"
"G4800210",1890,1890,"Bastrop, Texas","Bastrop","Texas","480","Bastrop","0210",20736,1890,69,"total church edifices from NHGIS table NT8 (AWF001)",19030,91.7728,33.2755,58384,,,2319.47,"wave_coverage_differs"
"G2900130",1890,1890,"Bates, Missouri","Bates","Missouri","290","Bates","0130",32223,1890,87,"total church edifices from NHGIS table NT8 (AWF001)",22740,70.5707,26.9993,122240,,,2205.07,"wave_coverage_differs"
"G2100110",1890,1890,"Bath, Kentucky","Bath","Kentucky","210","Bath","0110",12813,1890,33,"total church edifices from NHGIS table NT8 (AWF001)",9640,75.2361,25.7551,55885,,,735.41,"wave_coverage_differs"
"G5100170",1890,1890,"Bath, Virginia","Bath","Virginia","510","Bath","0170",4587,1890,18,"total church edifices from NHGIS table NT8 (AWF001)",3475,75.7576,39.2413,21650,,,1384.56,"wave_coverage_differs"
"G0500050",1890,1890,"Baxter, Arkansas","Baxter","Arkansas","050","Baxter","0050",8527,1890,17,"total church edifices from NHGIS table NT8 (AWF001)",5200,60.9828,19.9367,9900,,,1519.59,"wave_coverage_differs"
"G2600170",1890,1890,"Bay, Michigan","Bay","Michigan","260","Bay","0170",56412,1890,55,"total church edifices from NHGIS table NT8 (AWF001)",20441,36.2352,9.7497,614720,,,1162.26,"wave_coverage_differs"
"G5500070",1890,1890,"Bayfield, Wisconsin","Bayfield","Wisconsin","550","Bayfield","0070",7390,1890,11,"total church edifices from NHGIS table NT8 (AWF001)",1785,24.1543,14.885,18700,,,3914.21,"wave_coverage_differs"
"G4800230",1890,1890,"Baylor, Texas","Baylor","Texas","480","Baylor","0230",2595,1890,3,"total church edifices from NHGIS table NT8 (AWF001)",906,34.9133,11.5607,9300,,,2333.76,"wave_coverage_differs"
"G4600050",1890,1890,"Beadle, South Dakota","Beadle","South Dakota","460","Beadle","0050",9586,1890,21,"total church edifices from NHGIS table NT8 (AWF001)",4378,45.6708,21.9069,83150,,,3275.85,"wave_coverage_differs"
"G1600070",1890,1890,"Bear Lake, Idaho","Bear Lake","Idaho","160","Bear Lake","0070",6057,1890,12,"total church edifices from NHGIS table NT8 (AWF001)",2875,47.4657,19.8118,15400,,,2717.99,"wave_coverage_differs"
"G3700130",1890,1890,"Beaufort, North Carolina","Beaufort","North Carolina","370","Beaufort","0130",21072,1890,93,"total church edifices from NHGIS table NT8 (AWF001)",27700,131.4541,44.1344,86224,,,1902.85,"wave_coverage_differs"
"G4500130",1890,1890,"Beaufort, South Carolina","Beaufort","South Carolina","450","Beaufort","0130",34119,1890,96,"total church edifices from NHGIS table NT8 (AWF001)",32765,96.0315,28.1368,119098,,,2291.41,"wave_coverage_differs"
"G4050015",1890,1890,"Beaver, Oklahoma Territory","Beaver","Oklahoma Territory","405","Beaver","0015",2674,1890,,"total church edifices from NHGIS table NT8 (AWF001)",,,,,,,14781.45,"wave_coverage_differs"
"G4200070",1890,1890,"Beaver, Pennsylvania","Beaver","Pennsylvania","420","Beaver","0070",50077,1890,131,"total church edifices from NHGIS table NT8 (AWF001)",39156,78.1916,26.1597,706450,,,1149.83,"wave_coverage_differs"
"G4950015",1890,1890,"Beaver, Utah Territory","Beaver","Utah Territory","495","Beaver","0015",3340,1890,6,"total church edifices from NHGIS table NT8 (AWF001)",1495,44.7605,17.9641,26100,,,6713.94,"wave_coverage_differs"
"G3000010",1890,1890,"Beaverhead, Montana","Beaverhead","Montana","300","Beaverhead","0010",4655,1890,5,"total church edifices from NHGIS table NT8 (AWF001)",1050,22.5564,10.7411,25200,,,11860.37,"wave_coverage_differs"
"G2700050",1890,1890,"Becker, Minnesota","Becker","Minnesota","270","Becker","0050",9401,1890,27,"total church edifices from NHGIS table NT8 (AWF001)",4920,52.3349,28.7203,51600,,,3743,"wave_coverage_differs"
"G4200090",1890,1890,"Bedford, Pennsylvania","Bedford","Pennsylvania","420","Bedford","0090",38644,1890,171,"total church edifices from NHGIS table NT8 (AWF001)",51940,134.4064,44.2501,356146,,,2634.16,"wave_coverage_differs"
"G4700030",1890,1890,"Bedford, Tennessee","Bedford","Tennessee","470","Bedford","0030",24739,1890,98,"total church edifices from NHGIS table NT8 (AWF001)",30885,124.8434,39.6136,137465,,,1229.71,"wave_coverage_differs"
"G5100190",1890,1890,"Bedford, Virginia","Bedford","Virginia","510","Bedford","0190",31213,1890,111,"total church edifices from NHGIS table NT8 (AWF001)",30575,97.956,35.5621,123250,,,2037.82,"wave_coverage_differs"
"G4800250",1890,1890,"Bee, Texas","Bee","Texas","480","Bee","0250",3720,1890,8,"total church edifices from NHGIS table NT8 (AWF001)",1425,38.3065,21.5054,10450,,,2280.06,"wave_coverage_differs"
"G3300010",1890,1890,"Belknap, New Hampshire","Belknap","New Hampshire","330","Belknap","0010",20321,1890,52,"total church edifices from NHGIS table NT8 (AWF001)",16085,79.1546,25.5893,241500,,,1213.61,"wave_coverage_differs"
"G2100130",1890,1890,"Bell, Kentucky","Bell","Kentucky","210","Bell","0130",10312,1890,19,"total church edifices from NHGIS table NT8 (AWF001)",5730,55.5663,18.4251,80250,,,935.8,"wave_coverage_differs"
"G4800270",1890,1890,"Bell, Texas","Bell","Texas","480","Bell","0270",33377,1890,59,"total church edifices from NHGIS table NT8 (AWF001)",15660,46.9185,17.6768,100215,,,2817.72,"wave_coverage_differs"
"G3900130",1890,1890,"Belmont, Ohio","Belmont","Ohio","390","Belmont","0130",57413,1890,128,"total church edifices from NHGIS table NT8 (AWF001)",42706,74.3839,22.2946,488650,,,1401.89,"wave_coverage_differs"
"G2700070",1890,1890,"Beltrami, Minnesota","Beltrami","Minnesota","270","Beltrami","0070",312,1890,5,"total church edifices from NHGIS table NT8 (AWF001)",430,137.8205,160.2564,2825,,,16576.22,"wave_coverage_differs"
"G5000030",1890,1890,"Bennington, Vermont","Bennington","Vermont","500","Bennington","0030",20448,1890,42,"total church edifices from NHGIS table NT8 (AWF001)",13435,65.7032,20.5399,267750,,,1755.11,"wave_coverage_differs"
"G3800050",1890,1890,"Benson, North Dakota","Benson","North Dakota","380","Benson","0050",2460,1890,3,"total church edifices from NHGIS table NT8 (AWF001)",800,32.5203,12.1951,10000,,,3728.26,"wave_coverage_differs"
"G0800110",1890,1890,"Bent, Colorado","Bent","Colorado","080","Bent","0110",1313,1890,6,"total church edifices from NHGIS table NT8 (AWF001)",950,72.3534,45.6969,9900,,,3991.46,"wave_coverage_differs"
"G0500070",1890,1890,"Benton, Arkansas","Benton","Arkansas","050","Benton","0070",27716,1890,63,"total church edifices from NHGIS table NT8 (AWF001)",20100,72.5213,22.7306,59100,,,2279.97,"wave_coverage_differs"
"G1800070",1890,1890,"Benton, Indiana","Benton","Indiana","180","Benton","0070",11903,1890,30,"total church edifices from NHGIS table NT8 (AWF001)",7264,61.0266,25.2037,56750,,,1052.86,"wave_coverage_differs"
"G1900110",1890,1890,"Benton, Iowa","Benton","Iowa","190","Benton","0110",24178,1890,62,"total church edifices from NHGIS table NT8 (AWF001)",16062,66.4323,25.6431,171700,,,1860.88,"wave_coverage_differs"
"G2700090",1890,1890,"Benton, Minnesota","Benton","Minnesota","270","Benton","0090",6284,1890,11,"total church edifices from NHGIS table NT8 (AWF001)",2740,43.6028,17.5048,22900,,,1069.82,"wave_coverage_differs"
"G2800090",1890,1890,"Benton, Mississippi","Benton","Mississippi","280","Benton","0090",10585,1890,52,"total church edifices from NHGIS table NT8 (AWF001)",11942,112.82,49.1261,17546,,,1058.42,"wave_coverage_differs"
"G2900150",1890,1890,"Benton, Missouri","Benton","Missouri","290","Benton","0150",14973,1890,54,"total church edifices from NHGIS table NT8 (AWF001)",14280,95.3717,36.0649,49938,,,1949.09,"wave_coverage_differs"
"G4100030",1890,1890,"Benton, Oregon","Benton","Oregon","410","Benton","0030",8650,1890,27,"total church edifices from NHGIS table NT8 (AWF001)",5715,66.0694,31.2139,58000,,,3410.72,"wave_coverage_differs"
"G4700050",1890,1890,"Benton, Tennessee","Benton","Tennessee","470","Benton","0050",11230,1890,52,"total church edifices from NHGIS table NT8 (AWF001)",19970,177.8272,46.3045,24350,,,951.16,"wave_coverage_differs"
"G2600190",1890,1890,"Benzie, Michigan","Benzie","Michigan","260","Benzie","0190",5237,1890,13,"total church edifices from NHGIS table NT8 (AWF001)",2475,47.2599,24.8234,19600,,,900.24,"wave_coverage_differs"
"G3400030",1890,1890,"Bergen, New Jersey","Bergen","New Jersey","340","Bergen","0030",47226,1890,94,"total church edifices from NHGIS table NT8 (AWF001)",26750,56.6425,19.9043,838800,,,621.94,"wave_coverage_differs"
"G4500150",1890,1890,"Berkeley, South Carolina","Berkeley","South Carolina","450","Berkeley","0150",55428,1890,202,"total church edifices from NHGIS table NT8 (AWF001)",45601,82.2707,36.4437,128115,,,3617.62,"wave_coverage_differs"
"G5400030",1890,1890,"Berkeley, West Virginia","Berkeley","West Virginia","540","Berkeley","0030",18702,1890,52,"total church edifices from NHGIS table NT8 (AWF001)",12830,68.6023,27.8045,152878,,,832.82,"wave_coverage_differs"
"G4200110",1890,1890,"Berks, Pennsylvania","Berks","Pennsylvania","420","Berks","0110",137327,1890,200,"total church edifices from NHGIS table NT8 (AWF001)",134260,97.7666,14.5638,2096475,,,2242.56,"wave_coverage_differs"
"G2500030",1890,1890,"Berkshire, Massachusetts","Berkshire","Massachusetts","250","Berkshire","0030",81108,1890,125,"total church edifices from NHGIS table NT8 (AWF001)",48312,59.565,15.4116,1747150,,,2450.92,"wave_coverage_differs"
"G3550035",1890,1890,"Bernalillo, New Mexico Territory","Bernalillo","New Mexico Territory","355","Bernalillo","0035",20913,1890,52,"total church edifices from NHGIS table NT8 (AWF001)",13020,62.2579,24.8649,74585,,,22591.31,"wave_coverage_differs"
"G1300190",1890,1890,"Berrien, Georgia","Berrien","Georgia","130","Berrien","0190",10694,1890,55,"total church edifices from NHGIS table NT8 (AWF001)",12140,113.5216,51.4307,23020,,,2189.43,"wave_coverage_differs"
"G2600210",1890,1890,"Berrien, Michigan","Berrien","Michigan","260","Berrien","0210",41285,1890,108,"total church edifices from NHGIS table NT8 (AWF001)",27912,67.6081,26.1596,344250,,,1502.85,"wave_coverage_differs"
"G3700150",1890,1890,"Bertie, North Carolina","Bertie","North Carolina","370","Bertie","0150",19176,1890,66,"total church edifices from NHGIS table NT8 (AWF001)",23350,121.7668,34.418,67124,,,1832.89,"wave_coverage_differs"
"G4800290",1890,1890,"Bexar, Texas","Bexar","Texas","480","Bexar","0290",49266,1890,55,"total church edifices from NHGIS table NT8 (AWF001)",20675,41.9661,11.1639,477225,,,3253.23,"wave_coverage_differs"
"G0100070",1890,1890,"Bibb, Alabama","Bibb","Alabama","010","Bibb","0070",13824,1890,82,"total church edifices from NHGIS table NT8 (AWF001)",19385,140.2271,59.3171,41234,,,1600.09,"wave_coverage_differs"
"G1300210",1890,1890,"Bibb, Georgia","Bibb","Georgia","130","Bibb","0210",42370,1890,84,"total church edifices from NHGIS table NT8 (AWF001)",33345,78.6996,19.8253,399874,,,661.32,"wave_coverage_differs"
"G2200130",1890,1890,"Bienville, Louisiana","Bienville","Louisiana","220","Bienville","0130",14108,1890,104,"total church edifices from NHGIS table NT8 (AWF001)",19050,135.0298,73.717,56350,,,2129.16,"wave_coverage_differs"
"G2700110",1890,1890,"Big Stone, Minnesota","Big Stone","Minnesota","270","Big Stone","0110",5722,1890,10,"total church edifices from NHGIS table NT8 (AWF001)",2100,36.7005,17.4764,22800,,,1363.37,"wave_coverage_differs"
"G3800070",1890,1890,"Billings, North Dakota","Billings","North Dakota","380","Billings","0070",170,1890,1,"total church edifices from NHGIS table NT8 (AWF001)",100,58.8235,58.8235,4000,,,8741.27,"wave_coverage_differs"
"G1600110",1890,1890,"Bingham, Idaho","Bingham","Idaho","160","Bingham","0110",13575,1890,30,"total church edifices from NHGIS table NT8 (AWF001)",7235,53.2965,22.0994,32620,,,33546.71,"wave_coverage_differs"
"G1900130",1890,1890,"Black Hawk, Iowa","Black Hawk","Iowa","190","Black Hawk","0130",24219,1890,66,"total church edifices from NHGIS table NT8 (AWF001)",19873,82.0554,27.2513,301200,,,1483.25,"wave_coverage_differs"
"G1800090",1890,1890,"Blackford, Indiana","Blackford","Indiana","180","Blackford","0090",10461,1890,31,"total church edifices from NHGIS table NT8 (AWF001)",9275,88.6627,29.6339,39900,,,428.86,"wave_coverage_differs"
"G3700170",1890,1890,"Bladen, North Carolina","Bladen","North Carolina","370","Bladen","0170",16763,1890,100,"total church edifices from NHGIS table NT8 (AWF001)",37900,226.0932,59.6552,68099,,,2297.69,"wave_coverage_differs"
"G3100090",1890,1890,"Blaine, Nebraska","Blaine","Nebraska","310","Blaine","0090",1146,1890,,"total church edifices from NHGIS table NT8 (AWF001)",,,,,,,1850.18,"wave_coverage_differs"
"G4200130",1890,1890,"Blair, Pennsylvania","Blair","Pennsylvania","420","Blair","0130",70866,1890,132,"total church edifices from NHGIS table NT8 (AWF001)",49555,69.9278,18.6267,1097425,,,1364.57,"wave_coverage_differs"
"G4800310",1890,1890,"Blanco, Texas","Blanco","Texas","480","Blanco","0310",4649,1890,11,"total church edifices from NHGIS table NT8 (AWF001)",3035,65.2829,23.661,11600,,,1847.77,"wave_coverage_differs"
"G5100210",1890,1890,"Bland, Virginia","Bland","Virginia","510","Bland","0210",5129,1890,26,"total church edifices from NHGIS table NT8 (AWF001)",7675,149.6393,50.6921,22150,,,921.95,"wave_coverage_differs"
"G4700070",1890,1890,"Bledsoe, Tennessee","Bledsoe","Tennessee","470","Bledsoe","0070",6134,1890,15,"total church edifices from NHGIS table NT8 (AWF001)",3500,57.059,24.4539,8858,,,1053.49,"wave_coverage_differs"
"G0100090",1890,1890,"Blount, Alabama","Blount","Alabama","010","Blount","0090",21927,1890,128,"total church edifices from NHGIS table NT8 (AWF001)",30315,138.2542,58.3755,66115,,,1993.53,"wave_coverage_differs"
"G4700090",1890,1890,"Blount, Tennessee","Blount","Tennessee","470","Blount","0090",17589,1890,68,"total church edifices from NHGIS table NT8 (AWF001)",18875,107.3114,38.6605,64600,,,1678.8,"wave_coverage_differs"
"G2700130",1890,1890,"Blue Earth, Minnesota","Blue Earth","Minnesota","270","Blue Earth","0130",29210,1890,67,"total church edifices from NHGIS table NT8 (AWF001)",16490,56.4533,22.9374,194150,,,1982.88,"wave_coverage_differs"
"G1600150",1890,1890,"Boise, Idaho","Boise","Idaho","160","Boise","0150",3342,1890,6,"total church edifices from NHGIS table NT8 (AWF001)",375,11.2208,17.9533,3350,,,9113.81,"wave_coverage_differs"
"G2800110",1890,1890,"Bolivar, Mississippi","Bolivar","Mississippi","280","Bolivar","0110",29980,1890,35,"total church edifices from NHGIS table NT8 (AWF001)",6760,22.5484,11.6744,44770,,,2346.06,"wave_coverage_differs"
"G2900170",1890,1890,"Bollinger, Missouri","Bollinger","Missouri","290","Bollinger","0170",13121,1890,50,"total church edifices from NHGIS table NT8 (AWF001)",14010,106.7754,38.1069,26056,,,1608.89,"wave_coverage_differs"
"G4600090",1890,1890,"Bon Homme, South Dakota","Bon Homme","South Dakota","460","Bon Homme","0090",9057,1890,37,"total church edifices from NHGIS table NT8 (AWF001)",6655,73.4791,40.8524,45100,,,1506.5,"wave_coverage_differs"
"G1700050",1890,1890,"Bond, Illinois","Bond","Illinois","170","Bond","0050",14550,1890,50,"total church edifices from NHGIS table NT8 (AWF001)",12435,85.4639,34.3643,56950,,,991.34,"wave_coverage_differs"
"G0500090",1890,1890,"Boone, Arkansas","Boone","Arkansas","050","Boone","0090",15816,1890,33,"total church edifices from NHGIS table NT8 (AWF001)",9050,57.2205,20.8649,30500,,,1558.78,"wave_coverage_differs"
"G1700070",1890,1890,"Boone, Illinois","Boone","Illinois","170","Boone","0070",12203,1890,29,"total church edifices from NHGIS table NT8 (AWF001)",7355,60.2721,23.7646,144900,,,730.44,"wave_coverage_differs"
"G1800110",1890,1890,"Boone, Indiana","Boone","Indiana","180","Boone","0110",26572,1890,81,"total church edifices from NHGIS table NT8 (AWF001)",46165,173.7355,30.4832,153850,,,1096.22,"wave_coverage_differs"
"G1900150",1890,1890,"Boone, Iowa","Boone","Iowa","190","Boone","0150",23772,1890,44,"total church edifices from NHGIS table NT8 (AWF001)",11070,46.5674,18.5092,108950,,,1485.72,"wave_coverage_differs"
"G2100150",1890,1890,"Boone, Kentucky","Boone","Kentucky","210","Boone","0150",12246,1890,44,"total church edifices from NHGIS table NT8 (AWF001)",12237,99.9265,35.9301,96400,,,665.24,"wave_coverage_differs"
"G2900190",1890,1890,"Boone, Missouri","Boone","Missouri","290","Boone","0190",26043,1890,93,"total church edifices from NHGIS table NT8 (AWF001)",24660,94.6896,35.7102,171749,,,1789.4,"wave_coverage_differs"
"G3100110",1890,1890,"Boone, Nebraska","Boone","Nebraska","310","Boone","0110",8683,1890,15,"total church edifices from NHGIS table NT8 (AWF001)",2440,28.1009,17.2751,25850,,,1779.88,"wave_coverage_differs"
"G5400050",1890,1890,"Boone, West Virginia","Boone","West Virginia","540","Boone","0050",6885,1890,6,"total church edifices from NHGIS table NT8 (AWF001)",1420,20.6245,8.7146,3500,,,1303.27,"wave_coverage_differs"
"G4800330",1890,1890,"Borden, Texas","Borden","Texas","480","Borden","0330",222,1890,,"total church edifices from NHGIS table NT8 (AWF001)",,,,,,,2346.68,"wave_coverage_differs"
"G4600095",1890,1890,"Boreman, South Dakota","Boreman","South Dakota","460","Boreman","0095",0,1890,3,"total church edifices from NHGIS table NT8 (AWF001)",200,,,3040,,,3167.41,"wave_coverage_differs"
"G4800350",1890,1890,"Bosque, Texas","Bosque","Texas","480","Bosque","0350",14224,1890,40,"total church edifices from NHGIS table NT8 (AWF001)",11770,82.7475,28.1215,35156,,,2596.57,"wave_coverage_differs"
"G2200150",1890,1890,"Bossier, Louisiana","Bossier","Louisiana","220","Bossier","0150",20330,1890,94,"total church edifices from NHGIS table NT8 (AWF001)",21777,107.1176,46.2371,38633,,,2245.84,"wave_coverage_differs"
"G5100230",1890,1890,"Botetourt, Virginia","Botetourt","Virginia","510","Botetourt","0230",14854,1890,74,"total church edifices from NHGIS table NT8 (AWF001)",21855,147.1321,49.8182,88690,,,1414.01,"wave_coverage_differs"
"G3800090",1890,1890,"Bottineau, North Dakota","Bottineau","North Dakota","380","Bottineau","0090",2893,1890,5,"total church edifices from NHGIS table NT8 (AWF001)",735,25.4062,17.2831,5400,,,2939.28,"wave_coverage_differs"
