"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:rajshahi","rajshahi","Rajshahi",2022,2914813,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",2739995,94.0024,174818,5.9976,,,,2438.43,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=94.0024;minority_share_pct=5.9976;minority_share=Hindu+Christian+Buddhist+Others;Muslim=2739995;Hindu=133505;Christian=34880;Buddhist=276;Others=6157;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:rangamati","rangamati","Rangamati",2011,595979,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",209465,35.1464,386514,64.8536,,,,5762.96,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=35.1464;minority_share_pct=64.8536;minority_share=Hindu+Christian+Buddhist+Others;Muslim=209465;Hindu=30244;Christian=8663;Buddhist=347038;Others=569;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:rangamati","rangamati","Rangamati",2022,647560,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",234822,36.2626,412738,63.7374,,,,5762.96,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=36.2626;minority_share_pct=63.7374;minority_share=Hindu+Christian+Buddhist+Others;Muslim=234822;Hindu=33110;Christian=8547;Buddhist=370784;Others=297;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:rangpur","rangpur","Rangpur",2011,2881086,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",2604263,90.3917,276823,9.6083,,,,2343.98,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=90.3917;minority_share_pct=9.6083;minority_share=Hindu+Christian+Buddhist+Others;Muslim=2604263;Hindu=258684;Christian=6594;Buddhist=1863;Others=9682;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:rangpur","rangpur","Rangpur",2022,3169464,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",2872812,90.6403,296652,9.3597,,,,2343.98,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=90.6403;minority_share_pct=9.3597;minority_share=Hindu+Christian+Buddhist+Others;Muslim=2872812;Hindu=283955;Christian=8083;Buddhist=1440;Others=3174;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:satkhira","satkhira","Satkhira",2011,1985959,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",1625782,81.8638,360177,18.1362,,,,3390.4,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=81.8638;minority_share_pct=18.1362;minority_share=Hindu+Christian+Buddhist+Others;Muslim=1625782;Hindu=351551;Christian=6178;Buddhist=18;Others=2430;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:satkhira","satkhira","Satkhira",2022,2196490,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",1851432,84.2905,345058,15.7095,,,,3390.4,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=84.2905;minority_share_pct=15.7095;minority_share=Hindu+Christian+Buddhist+Others;Muslim=1851432;Hindu=337137;Christian=6156;Buddhist=99;Others=1666;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:shariatpur","shariatpur","Shariatpur",2011,1155824,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",1114301,96.4075,41523,3.5925,,,,1186.2,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=96.4075;minority_share_pct=3.5925;minority_share=Hindu+Christian+Buddhist+Others;Muslim=1114301;Hindu=41330;Christian=114;Buddhist=23;Others=56;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:shariatpur","shariatpur","Shariatpur",2022,1294511,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",1251474,96.6754,43037,3.3246,,,,1186.2,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=96.6754;minority_share_pct=3.3246;minority_share=Hindu+Christian+Buddhist+Others;Muslim=1251474;Hindu=42721;Christian=90;Buddhist=204;Others=22;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:sherpur","sherpur","Sherpur",2011,1358325,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",1313519,96.7014,44806,3.2986,,,,1326.04,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=96.7014;minority_share_pct=3.2986;minority_share=Hindu+Christian+Buddhist+Others;Muslim=1313519;Hindu=34944;Christian=8686;Buddhist=34;Others=1142;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:sherpur","sherpur","Sherpur",2022,1501751,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",1455987,96.9526,45764,3.0474,,,,1326.04,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=96.9526;minority_share_pct=3.0474;minority_share=Hindu+Christian+Buddhist+Others;Muslim=1455987;Hindu=36827;Christian=8313;Buddhist=73;Others=551;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:sirajganj","sirajganj","Sirajganj",2011,3097489,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",2948505,95.1902,148984,4.8098,,,,2494.3,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=95.1902;minority_share_pct=4.8098;minority_share=Hindu+Christian+Buddhist+Others;Muslim=2948505;Hindu=147514;Christian=380;Buddhist=24;Others=1066;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:sirajganj","sirajganj","Sirajganj",2022,3357469,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",3209883,95.6042,147586,4.3958,,,,2494.3,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=95.6042;minority_share_pct=4.3958;minority_share=Hindu+Christian+Buddhist+Others;Muslim=3209883;Hindu=146519;Christian=354;Buddhist=78;Others=635;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:sunamganj","sunamganj","Sunamganj",2011,2467968,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",2144535,86.8948,323433,13.1052,,,,3693.58,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=86.8948;minority_share_pct=13.1052;minority_share=Hindu+Christian+Buddhist+Others;Muslim=2144535;Hindu=319376;Christian=2845;Buddhist=71;Others=1141;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:sunamganj","sunamganj","Sunamganj",2022,2695294,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",2377167,88.1969,318127,11.8031,,,,3693.58,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=88.1969;minority_share_pct=11.8031;minority_share=Hindu+Christian+Buddhist+Others;Muslim=2377167;Hindu=315024;Christian=2560;Buddhist=201;Others=342;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:sylhet","sylhet","Sylhet",2011,3434188,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",3180766,92.6206,253422,7.3794,,,,3417.92,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=92.6206;minority_share_pct=7.3794;minority_share=Hindu+Christian+Buddhist+Others;Muslim=3180766;Hindu=248154;Christian=2447;Buddhist=647;Others=2174;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:sylhet","sylhet","Sylhet",2022,3856974,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",3570264,92.5665,286710,7.4335,,,,3417.92,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=92.5665;minority_share_pct=7.4335;minority_share=Hindu+Christian+Buddhist+Others;Muslim=3570264;Hindu=282895;Christian=2518;Buddhist=480;Others=817;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:tangail","tangail","Tangail",2011,3605083,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",3342596,92.719,262487,7.281,,,,3366.37,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=92.719;minority_share_pct=7.281;minority_share=Hindu+Christian+Buddhist+Others;Muslim=3342596;Hindu=246237;Christian=14125;Buddhist=100;Others=2025;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:tangail","tangail","Tangail",2022,4037316,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",3762538,93.194,274778,6.806,,,,3366.37,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=93.194;minority_share_pct=6.806;minority_share=Hindu+Christian+Buddhist+Others;Muslim=3762538;Hindu=257343;Christian=15191;Buddhist=264;Others=1980;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:thakurgaon","thakurgaon","Thakurgaon",2011,1390042,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",1066176,76.701,323866,23.299,,,,1814.21,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=76.701;minority_share_pct=23.299;minority_share=Hindu+Christian+Buddhist+Others;Muslim=1066176;Hindu=309423;Christian=7897;Buddhist=263;Others=6283;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:thakurgaon","thakurgaon","Thakurgaon",2022,1533851,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",1181734,77.0436,352117,22.9564,,,,1814.21,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=77.0436;minority_share_pct=22.9564;minority_share=Hindu+Christian+Buddhist+Others;Muslim=1181734;Hindu=339577;Christian=9614;Buddhist=144;Others=2782;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
